gene_id	pretty_id
lcl|NW_015622504.1_cds_XP_016228097.1_427	gene-IR01_00378
lcl|NW_015622504.1_cds_XP_016228098.1_428	gene-IR01_00379
lcl|NW_015622504.1_cds_XP_016228099.1_429	gene-IR01_00380
lcl|NW_015622504.1_cds_XP_016228100.1_430	gene-IR01_00381
lcl|NW_015622504.1_cds_XP_016228101.1_431	gene-IR01_00382
lcl|NW_015622504.1_cds_XP_016228102.1_432	gene-IR01_00383
lcl|NW_015622504.1_cds_XP_016228103.1_433	gene-IR01_00384
lcl|NW_015622504.1_cds_XP_016228104.1_434	gene-IR01_00385
lcl|NW_015622504.1_cds_XP_016228105.1_435	gene-IR01_00386
lcl|NW_015622504.1_cds_XP_016228106.1_436	gene-IR01_00387
lcl|NW_015622504.1_cds_XP_016228107.1_437	gene-IR01_00388
lcl|NW_015622504.1_cds_XP_016228108.1_438	gene-IR01_00389
lcl|NW_015622504.1_cds_XP_016228109.1_439	gene-IR01_00390
lcl|NW_015622504.1_cds_XP_016228110.1_440	gene-IR01_00391
lcl|NW_015622504.1_cds_XP_016228111.1_441	gene-IR01_00392
lcl|NW_015622504.1_cds_XP_016228112.1_443	gene-IR01_00393
lcl|NW_015622504.1_cds_XP_016228115.1_445	gene-IR01_00394
lcl|NW_015622504.1_cds_XP_016228116.1_446	gene-IR01_00395
lcl|NW_015622504.1_cds_XP_016228117.1_447	gene-IR01_00396
lcl|NW_015622504.1_cds_XP_016228118.1_448	gene-IR01_00397
lcl|NW_015622504.1_cds_XP_016228119.1_449	gene-IR01_00398
lcl|NW_015622504.1_cds_XP_016228120.1_450	gene-IR01_00399
lcl|NW_015622504.1_cds_XP_016228121.1_451	gene-IR01_00400
lcl|NW_015622504.1_cds_XP_016228122.1_452	gene-IR01_00401
lcl|NW_015622504.1_cds_XP_016228123.1_453	gene-IR01_00402
lcl|NW_015622504.1_cds_XP_016228124.1_454	gene-IR01_00403
lcl|NW_015622504.1_cds_XP_016228125.1_455	gene-IR01_00404
lcl|NW_015622504.1_cds_XP_016228126.1_456	gene-IR01_00405
lcl|NW_015622504.1_cds_XP_016228127.1_457	gene-IR01_00406
lcl|NW_015622504.1_cds_XP_016228128.1_458	gene-IR01_00407
lcl|NW_015622504.1_cds_XP_016228129.1_459	gene-IR01_00408
lcl|NW_015622504.1_cds_XP_016228130.1_460	gene-IR01_00409
lcl|NW_015622504.1_cds_XP_016228131.1_461	gene-IR01_00410
lcl|NW_015622504.1_cds_XP_016228132.1_462	gene-IR01_00411
lcl|NW_015622504.1_cds_XP_016228133.1_463	gene-IR01_00412
lcl|NW_015622504.1_cds_XP_016228134.1_464	gene-IR01_00413
lcl|NW_015622504.1_cds_XP_016228135.1_465	gene-IR01_00414
lcl|NW_015622504.1_cds_XP_016228136.1_466	gene-IR01_00415
lcl|NW_015622504.1_cds_XP_016228137.1_467	gene-IR01_00416
lcl|NW_015622504.1_cds_XP_016228138.1_468	gene-IR01_00417
lcl|NW_015622504.1_cds_XP_016228139.1_469	gene-IR01_00418
lcl|NW_015622504.1_cds_XP_016228140.1_470	gene-IR01_00419
lcl|NW_015622504.1_cds_XP_016228141.1_471	gene-IR01_00420
lcl|NW_015622504.1_cds_XP_016228142.1_472	gene-IR01_00421
lcl|NW_015622504.1_cds_XP_016228143.1_473	gene-IR01_00422
lcl|NW_015622504.1_cds_XP_016228144.1_474	gene-IR01_00423
lcl|NW_015622504.1_cds_XP_016228145.1_475	gene-IR01_00424
lcl|NW_015622504.1_cds_XP_016228146.1_476	gene-IR01_00425
lcl|NW_015622504.1_cds_XP_016228147.1_477	gene-IR01_00426
lcl|NW_015622504.1_cds_XP_016228149.1_479	gene-IR01_00427
lcl|NW_015622504.1_cds_XP_016228150.1_480	gene-IR01_00428
lcl|NW_015622504.1_cds_XP_016228151.1_481	gene-IR01_00429
lcl|NW_015622504.1_cds_XP_016228152.1_482	gene-IR01_00430
lcl|NW_015622504.1_cds_XP_016228153.1_483	gene-IR01_00431
lcl|NW_015622504.1_cds_XP_016228154.1_484	gene-IR01_00432
lcl|NW_015622504.1_cds_XP_016228156.1_486	gene-IR01_00433
lcl|NW_015622504.1_cds_XP_016228158.1_488	gene-IR01_00434
lcl|NW_015622504.1_cds_XP_016228159.1_489	gene-IR01_00435
lcl|NW_015622504.1_cds_XP_016228160.1_490	gene-IR01_00436
lcl|NW_015622504.1_cds_XP_016228162.1_492	gene-IR01_00437
lcl|NW_015622504.1_cds_XP_016228163.1_493	gene-IR01_00438
lcl|NW_015622504.1_cds_XP_016228164.1_494	gene-IR01_00439
lcl|NW_015622504.1_cds_XP_016228165.1_495	gene-IR01_00440
lcl|NW_015622504.1_cds_XP_016228166.1_496	gene-IR01_00441
lcl|NW_015622504.1_cds_XP_016228167.1_497	gene-IR01_00442
lcl|NW_015622504.1_cds_XP_016228168.1_498	gene-IR01_00443
lcl|NW_015622504.1_cds_XP_016228169.1_499	gene-IR01_00444
lcl|NW_015622504.1_cds_XP_016228172.1_502	gene-IR01_00445
lcl|NW_015622504.1_cds_XP_016228173.1_503	gene-IR01_00446
lcl|NW_015622504.1_cds_XP_016228174.1_504	gene-IR01_00447
lcl|NW_015622504.1_cds_XP_016228175.1_505	gene-IR01_00448
lcl|NW_015622504.1_cds_XP_016228177.1_507	gene-IR01_00449
lcl|NW_015622504.1_cds_XP_016228178.1_508	gene-IR01_00450
lcl|NW_015622504.1_cds_XP_016228179.1_509	gene-IR01_00451
lcl|NW_015622504.1_cds_XP_016228180.1_510	gene-IR01_00452
lcl|NW_015622504.1_cds_XP_016228181.1_511	gene-IR01_00453
lcl|NW_015622504.1_cds_XP_016228182.1_512	gene-IR01_00454
lcl|NW_015622504.1_cds_XP_016228183.1_513	gene-IR01_00455
lcl|NW_015622504.1_cds_XP_016228184.1_514	gene-IR01_00456
lcl|NW_015622504.1_cds_XP_016228185.1_515	gene-IR01_00457
lcl|NW_015622504.1_cds_XP_016228186.1_516	gene-IR01_00458
lcl|NW_015622504.1_cds_XP_016228187.1_517	gene-IR01_00459
lcl|NW_015622504.1_cds_XP_016228188.1_518	gene-IR01_00460
lcl|NW_015622504.1_cds_XP_016228189.1_519	gene-IR01_00461
lcl|NW_015622504.1_cds_XP_016228190.1_520	gene-IR01_00462
lcl|NW_015622504.1_cds_XP_016228191.1_521	gene-IR01_00463
lcl|NW_015622504.1_cds_XP_016228192.1_522	gene-IR01_00464
lcl|NW_015622504.1_cds_XP_016228193.1_523	gene-IR01_00465
lcl|NW_015622504.1_cds_XP_016228194.1_524	gene-IR01_00466
lcl|NW_015622504.1_cds_XP_016228195.1_525	gene-IR01_00467
lcl|NW_015622504.1_cds_XP_016228197.1_527	gene-IR01_00468
lcl|NW_015622504.1_cds_XP_016228198.1_528	gene-IR01_00469
lcl|NW_015622504.1_cds_XP_016228199.1_529	gene-IR01_00470
lcl|NW_015622504.1_cds_XP_016228200.1_530	gene-IR01_00471
lcl|NW_015622504.1_cds_XP_016228201.1_531	gene-IR01_00472
lcl|NW_015622504.1_cds_XP_016228202.1_532	gene-IR01_00473
lcl|NW_015622504.1_cds_XP_016228203.1_533	gene-IR01_00474
lcl|NW_015622504.1_cds_XP_016228204.1_534	gene-IR01_00475
lcl|NW_015622504.1_cds_XP_016228205.1_535	gene-IR01_00476
lcl|NW_015622504.1_cds_XP_016228206.1_536	gene-IR01_00477
lcl|NW_015622504.1_cds_XP_016228207.1_537	gene-IR01_00478
lcl|NW_015622504.1_cds_XP_016228209.1_539	gene-IR01_00479
lcl|NW_015622504.1_cds_XP_016228210.1_540	gene-IR01_00480
lcl|NW_015622504.1_cds_XP_016228211.1_541	gene-IR01_00481
lcl|NW_015622504.1_cds_XP_016228212.1_542	gene-IR01_00482
lcl|NW_015622504.1_cds_XP_016228213.1_543	gene-IR01_00483
lcl|NW_015622504.1_cds_XP_016228214.1_544	gene-IR01_00484
lcl|NW_015622504.1_cds_XP_016228215.1_545	gene-IR01_00485
lcl|NW_015622504.1_cds_XP_016228216.1_546	gene-IR01_00486
lcl|NW_015622504.1_cds_XP_016228217.1_547	gene-IR01_00487
lcl|NW_015622504.1_cds_XP_016228218.1_548	gene-IR01_00488
lcl|NW_015622504.1_cds_XP_016228219.1_549	gene-IR01_00489
lcl|NW_015622504.1_cds_XP_016228220.1_550	gene-IR01_00490
lcl|NW_015622504.1_cds_XP_016228221.1_551	gene-IR01_00491
lcl|NW_015622504.1_cds_XP_016228222.1_552	gene-IR01_00492
lcl|NW_015622504.1_cds_XP_016228223.1_553	gene-IR01_00493
lcl|NW_015622504.1_cds_XP_016228224.1_554	gene-IR01_00494
lcl|NW_015622504.1_cds_XP_016228225.1_555	gene-IR01_00495
lcl|NW_015622504.1_cds_XP_016228226.1_556	gene-IR01_00496
lcl|NW_015622504.1_cds_XP_016228227.1_557	gene-IR01_00497
lcl|NW_015622504.1_cds_XP_016228228.1_558	gene-IR01_00498
lcl|NW_015622504.1_cds_XP_016228229.1_559	gene-IR01_00499
lcl|NW_015622504.1_cds_XP_016228230.1_560	gene-IR01_00500
lcl|NW_015622504.1_cds_XP_016228231.1_561	gene-IR01_00501
lcl|NW_015622504.1_cds_XP_016228232.1_562	gene-IR01_00502
lcl|NW_015622504.1_cds_XP_016228233.1_563	gene-IR01_00503
lcl|NW_015622504.1_cds_XP_016228234.1_564	gene-IR01_00504
lcl|NW_015622504.1_cds_XP_016228235.1_565	gene-IR01_00505
lcl|NW_015622504.1_cds_XP_016228236.1_566	gene-IR01_00506
lcl|NW_015622504.1_cds_XP_016228237.1_567	gene-IR01_00507
lcl|NW_015622504.1_cds_XP_016228238.1_568	gene-IR01_00508
lcl|NW_015622504.1_cds_XP_016228239.1_569	gene-IR01_00509
lcl|NW_015622504.1_cds_XP_016228240.1_570	gene-IR01_00510
lcl|NW_015622504.1_cds_XP_016228241.1_571	gene-IR01_00511
lcl|NW_015622504.1_cds_XP_016228243.1_573	gene-IR01_00512
lcl|NW_015622504.1_cds_XP_016228245.1_575	gene-IR01_00513
lcl|NW_015622504.1_cds_XP_016228246.1_576	gene-IR01_00514
lcl|NW_015622504.1_cds_XP_016228247.1_577	gene-IR01_00515
lcl|NW_015622504.1_cds_XP_016228248.1_578	gene-IR01_00516
lcl|NW_015622504.1_cds_XP_016228249.1_579	gene-IR01_00517
lcl|NW_015622504.1_cds_XP_016228250.1_580	gene-IR01_00518
lcl|NW_015622504.1_cds_XP_016228251.1_581	gene-IR01_00519
lcl|NW_015622504.1_cds_XP_016228253.1_583	gene-IR01_00520
lcl|NW_015622504.1_cds_XP_016228254.1_584	gene-IR01_00521
lcl|NW_015622504.1_cds_XP_016228255.1_585	gene-IR01_00522
lcl|NW_015622504.1_cds_XP_016228256.1_586	gene-IR01_00523
lcl|NW_015622504.1_cds_XP_016228257.1_587	gene-IR01_00524
lcl|NW_015622504.1_cds_XP_016228258.1_588	gene-IR01_00525
lcl|NW_015622504.1_cds_XP_016228259.1_589	gene-IR01_00526
lcl|NW_015622504.1_cds_XP_016228260.1_590	gene-IR01_00527
lcl|NW_015622504.1_cds_XP_016228261.1_591	gene-IR01_00528
lcl|NW_015622504.1_cds_XP_016228262.1_592	gene-IR01_00529
lcl|NW_015622504.1_cds_XP_016228263.1_593	gene-IR01_00530
lcl|NW_015622504.1_cds_XP_016228264.1_594	gene-IR01_00531
lcl|NW_015622504.1_cds_XP_016228265.1_595	gene-IR01_00532
lcl|NW_015622504.1_cds_XP_016228266.1_596	gene-IR01_00533
lcl|NW_015622504.1_cds_XP_016228267.1_597	gene-IR01_00534
lcl|NW_015622504.1_cds_XP_016228268.1_598	gene-IR01_00535
lcl|NW_015622504.1_cds_XP_016228269.1_599	gene-IR01_00536
lcl|NW_015622504.1_cds_XP_016228272.1_602	gene-IR01_00537
lcl|NW_015622504.1_cds_XP_016228273.1_603	gene-IR01_00538
lcl|NW_015622504.1_cds_XP_016228274.1_604	gene-IR01_00539
lcl|NW_015622504.1_cds_XP_016228275.1_605	gene-IR01_00540
lcl|NW_015622504.1_cds_XP_016228276.1_606	gene-IR01_00541
lcl|NW_015622504.1_cds_XP_016228277.1_607	gene-IR01_00542
lcl|NW_015622504.1_cds_XP_016228278.1_608	gene-IR01_00543
lcl|NW_015622504.1_cds_XP_016228279.1_609	gene-IR01_00544
lcl|NW_015622504.1_cds_XP_016228280.1_610	gene-IR01_00545
lcl|NW_015622504.1_cds_XP_016228281.1_611	gene-IR01_00546
lcl|NW_015622504.1_cds_XP_016228283.1_612	gene-IR01_00547
lcl|NW_015622504.1_cds_XP_016228282.1_613	gene-IR01_00548
lcl|NW_015622504.1_cds_XP_016228284.1_614	gene-IR01_00549
lcl|NW_015622504.1_cds_XP_016228285.1_615	gene-IR01_00550
lcl|NW_015622504.1_cds_XP_016228286.1_616	gene-IR01_00551
lcl|NW_015622504.1_cds_XP_016228287.1_617	gene-IR01_00552
lcl|NW_015622504.1_cds_XP_016228288.1_618	gene-IR01_00553
lcl|NW_015622504.1_cds_XP_016228289.1_619	gene-IR01_00554
lcl|NW_015622504.1_cds_XP_016228290.1_620	gene-IR01_00555
lcl|NW_015622504.1_cds_XP_016228291.1_621	gene-IR01_00556
lcl|NW_015622504.1_cds_XP_016228292.1_622	gene-IR01_00557
lcl|NW_015622504.1_cds_XP_016228293.1_623	gene-IR01_00558
lcl|NW_015622504.1_cds_XP_016228294.1_624	gene-IR01_00559
lcl|NW_015622504.1_cds_XP_016228296.1_626	gene-IR01_00560
lcl|NW_015622504.1_cds_XP_016228297.1_627	gene-IR01_00561
lcl|NW_015622504.1_cds_XP_016228299.1_629	gene-IR01_00562
lcl|NW_015622504.1_cds_XP_016228300.1_630	gene-IR01_00563
lcl|NW_015622504.1_cds_XP_016228301.1_631	gene-IR01_00564
lcl|NW_015622504.1_cds_XP_016228302.1_632	gene-IR01_00565
lcl|NW_015622504.1_cds_XP_016228303.1_633	gene-IR01_00566
lcl|NW_015622504.1_cds_XP_016228304.1_634	gene-IR01_00567
lcl|NW_015622504.1_cds_XP_016228305.1_635	gene-IR01_00568
lcl|NW_015622504.1_cds_XP_016228306.1_636	gene-IR01_00569
lcl|NW_015622504.1_cds_XP_016228307.1_637	gene-IR01_00570
lcl|NW_015622504.1_cds_XP_016228308.1_638	gene-IR01_00571
lcl|NW_015622504.1_cds_XP_016228309.1_639	gene-IR01_00572
lcl|NW_015622504.1_cds_XP_016228312.1_642	gene-IR01_00573
lcl|NW_015622504.1_cds_XP_016228313.1_643	gene-IR01_00574
lcl|NW_015622504.1_cds_XP_016228314.1_644	gene-IR01_00575
lcl|NW_015622504.1_cds_XP_016228315.1_645	gene-IR01_00576
lcl|NW_015622504.1_cds_XP_016228316.1_646	gene-IR01_00577
lcl|NW_015622504.1_cds_XP_016228317.1_647	gene-IR01_00578
lcl|NW_015622504.1_cds_XP_016228318.1_648	gene-IR01_00579
lcl|NW_015622504.1_cds_XP_016228319.1_649	gene-IR01_00580
lcl|NW_015622504.1_cds_XP_016228320.1_650	gene-IR01_00581
lcl|NW_015622504.1_cds_XP_016228321.1_651	gene-IR01_00582
lcl|NW_015622504.1_cds_XP_016228322.1_652	gene-IR01_00583
lcl|NW_015622504.1_cds_XP_016228323.1_653	gene-IR01_00584
lcl|NW_015622504.1_cds_XP_016228324.1_654	gene-IR01_00585
lcl|NW_015622504.1_cds_XP_016228325.1_655	gene-IR01_00586
lcl|NW_015622504.1_cds_XP_016228326.1_656	gene-IR01_00587
lcl|NW_015622504.1_cds_XP_016228327.1_657	gene-IR01_00588
lcl|NW_015622504.1_cds_XP_016228328.1_658	gene-IR01_00589
lcl|NW_015622504.1_cds_XP_016228330.1_659	gene-IR01_00590
lcl|NW_015622504.1_cds_XP_016228329.1_660	gene-IR01_00591
lcl|NW_015622504.1_cds_XP_016228331.1_661	gene-IR01_00592
lcl|NW_015622504.1_cds_XP_016228332.1_662	gene-IR01_00593
lcl|NW_015622504.1_cds_XP_016228333.1_663	gene-IR01_00594
lcl|NW_015622504.1_cds_XP_016228334.1_664	gene-IR01_00595
lcl|NW_015622504.1_cds_XP_016228335.1_665	gene-IR01_00596
lcl|NW_015622504.1_cds_XP_016228336.1_666	gene-IR01_00597
lcl|NW_015622504.1_cds_XP_016228337.1_667	gene-IR01_00598
lcl|NW_015622504.1_cds_XP_016228338.1_668	gene-IR01_00599
lcl|NW_015622504.1_cds_XP_016228340.1_670	gene-IR01_00600
lcl|NW_015622504.1_cds_XP_016228341.1_671	gene-IR01_00601
lcl|NW_015622504.1_cds_XP_016228344.1_674	gene-IR01_00602
lcl|NW_015622504.1_cds_XP_016228345.1_675	gene-IR01_00603
lcl|NW_015622504.1_cds_XP_016228347.1_677	gene-IR01_00604
lcl|NW_015622504.1_cds_XP_016228348.1_678	gene-IR01_00605
lcl|NW_015622504.1_cds_XP_016228349.1_679	gene-IR01_00606
lcl|NW_015622504.1_cds_XP_016228350.1_680	gene-IR01_00607
lcl|NW_015622504.1_cds_XP_016228351.1_681	gene-IR01_00608
lcl|NW_015622504.1_cds_XP_016228354.1_683	gene-IR01_00609
lcl|NW_015622504.1_cds_XP_016228353.1_684	gene-IR01_00610
lcl|NW_015622504.1_cds_XP_016228355.1_685	gene-IR01_00611
lcl|NW_015622504.1_cds_XP_016228357.1_687	gene-IR01_00612
lcl|NW_015622504.1_cds_XP_016228358.1_688	gene-IR01_00613
lcl|NW_015622504.1_cds_XP_016228360.1_690	gene-IR01_00614
lcl|NW_015622504.1_cds_XP_016228361.1_691	gene-IR01_00615
lcl|NW_015622504.1_cds_XP_016228362.1_692	gene-IR01_00616
lcl|NW_015622504.1_cds_XP_016228364.1_694	gene-IR01_00617
lcl|NW_015622504.1_cds_XP_016228365.1_695	gene-IR01_00618
lcl|NW_015622504.1_cds_XP_016228366.1_696	gene-IR01_00619
lcl|NW_015622504.1_cds_XP_016228368.1_697	gene-IR01_00620
lcl|NW_015622504.1_cds_XP_016228367.1_698	gene-IR01_00621
lcl|NW_015622504.1_cds_XP_016228369.1_699	gene-IR01_00622
lcl|NW_015622504.1_cds_XP_016228370.1_700	gene-IR01_00623
lcl|NW_015622504.1_cds_XP_016228371.1_701	gene-IR01_00624
lcl|NW_015622504.1_cds_XP_016228373.1_702	gene-IR01_00625
lcl|NW_015622504.1_cds_XP_016228372.1_703	gene-IR01_00626
lcl|NW_015622504.1_cds_XP_016228374.1_704	gene-IR01_00627
lcl|NW_015622504.1_cds_XP_016228375.1_705	gene-IR01_00628
lcl|NW_015622504.1_cds_XP_016228376.1_706	gene-IR01_00629
lcl|NW_015622504.1_cds_XP_016228377.1_707	gene-IR01_00630
lcl|NW_015622504.1_cds_XP_016228378.1_708	gene-IR01_00631
lcl|NW_015622504.1_cds_XP_016228379.1_709	gene-IR01_00632
lcl|NW_015622504.1_cds_XP_016228380.1_710	gene-IR01_00633
lcl|NW_015622504.1_cds_XP_016228381.1_711	gene-IR01_00634
lcl|NW_015622504.1_cds_XP_016228382.1_712	gene-IR01_00635
lcl|NW_015622504.1_cds_XP_016228383.1_713	gene-IR01_00636
lcl|NW_015622504.1_cds_XP_016228384.1_714	gene-IR01_00637
lcl|NW_015622504.1_cds_XP_016228385.1_715	gene-IR01_00638
lcl|NW_015622504.1_cds_XP_016228386.1_716	gene-IR01_00639
lcl|NW_015622504.1_cds_XP_016228387.1_717	gene-IR01_00640
lcl|NW_015622504.1_cds_XP_016228388.1_718	gene-IR01_00641
lcl|NW_015622504.1_cds_XP_016228389.1_719	gene-IR01_00642
lcl|NW_015622504.1_cds_XP_016228390.1_720	gene-IR01_00643
lcl|NW_015622504.1_cds_XP_016228391.1_721	gene-IR01_00644
lcl|NW_015622504.1_cds_XP_016228392.1_722	gene-IR01_00645
lcl|NW_015622504.1_cds_XP_016228393.1_723	gene-IR01_00646
lcl|NW_015622504.1_cds_XP_016228394.1_724	gene-IR01_00647
lcl|NW_015622504.1_cds_XP_016228395.1_725	gene-IR01_00648
lcl|NW_015622504.1_cds_XP_016228397.1_727	gene-IR01_00649
lcl|NW_015622504.1_cds_XP_016228398.1_728	gene-IR01_00650
lcl|NW_015622504.1_cds_XP_016228399.1_729	gene-IR01_00651
lcl|NW_015622504.1_cds_XP_016228400.1_730	gene-IR01_00652
lcl|NW_015622504.1_cds_XP_016228402.1_732	gene-IR01_00653
lcl|NW_015622504.1_cds_XP_016228403.1_733	gene-IR01_00654
lcl|NW_015622504.1_cds_XP_016228404.1_734	gene-IR01_00655
lcl|NW_015622504.1_cds_XP_016228405.1_735	gene-IR01_00656
lcl|NW_015622504.1_cds_XP_016228406.1_736	gene-IR01_00657
lcl|NW_015622504.1_cds_XP_016228407.1_737	gene-IR01_00658
lcl|NW_015622504.1_cds_XP_016228408.1_738	gene-IR01_00659
lcl|NW_015622504.1_cds_XP_016228409.1_739	gene-IR01_00660
lcl|NW_015622504.1_cds_XP_016228410.1_740	gene-IR01_00661
lcl|NW_015622504.1_cds_XP_016228411.1_741	gene-IR01_00662
lcl|NW_015622504.1_cds_XP_016228412.1_742	gene-IR01_00663
lcl|NW_015622504.1_cds_XP_016228413.1_743	gene-IR01_00664
lcl|NW_015622504.1_cds_XP_016228414.1_744	gene-IR01_00665
lcl|NW_015622504.1_cds_XP_016228415.1_745	gene-IR01_00666
lcl|NW_015622504.1_cds_XP_016228416.1_746	gene-IR01_00667
lcl|NW_015622504.1_cds_XP_016228417.1_747	gene-IR01_00668
lcl|NW_015622504.1_cds_XP_016228418.1_748	gene-IR01_00669
lcl|NW_015622504.1_cds_XP_016228419.1_749	gene-IR01_00670
lcl|NW_015622504.1_cds_XP_016228420.1_750	gene-IR01_00671
lcl|NW_015622504.1_cds_XP_016228421.1_751	gene-IR01_00672
lcl|NW_015622504.1_cds_XP_016228422.1_752	gene-IR01_00673
lcl|NW_015622504.1_cds_XP_016228423.1_753	gene-IR01_00674
lcl|NW_015622504.1_cds_XP_016228424.1_754	gene-IR01_00675
lcl|NW_015622504.1_cds_XP_016228425.1_755	gene-IR01_00676
lcl|NW_015622504.1_cds_XP_016228426.1_756	gene-IR01_00677
lcl|NW_015622504.1_cds_XP_016228428.1_758	gene-IR01_00678
lcl|NW_015622504.1_cds_XP_016228429.1_759	gene-IR01_00679
lcl|NW_015622504.1_cds_XP_016228431.1_761	gene-IR01_00680
lcl|NW_015622504.1_cds_XP_016228432.1_762	gene-IR01_00681
lcl|NW_015622504.1_cds_XP_016228433.1_763	gene-IR01_00682
lcl|NW_015622504.1_cds_XP_016228434.1_764	gene-IR01_00683
lcl|NW_015622504.1_cds_XP_016228435.1_765	gene-IR01_00684
lcl|NW_015622504.1_cds_XP_016228436.1_766	gene-IR01_00685
lcl|NW_015622504.1_cds_XP_016228437.1_767	gene-IR01_00686
lcl|NW_015622504.1_cds_XP_016228438.1_768	gene-IR01_00687
lcl|NW_015622504.1_cds_XP_016228439.1_769	gene-IR01_00688
lcl|NW_015622504.1_cds_XP_016228440.1_770	gene-IR01_00689
lcl|NW_015622504.1_cds_XP_016228441.1_771	gene-IR01_00690
lcl|NW_015622504.1_cds_XP_016228442.1_772	gene-IR01_00691
lcl|NW_015622504.1_cds_XP_016228443.1_773	gene-IR01_00692
lcl|NW_015622504.1_cds_XP_016228444.1_774	gene-IR01_00693
lcl|NW_015622504.1_cds_XP_016228445.1_775	gene-IR01_00694
lcl|NW_015622504.1_cds_XP_016228446.1_776	gene-IR01_00695
lcl|NW_015622504.1_cds_XP_016228447.1_777	gene-IR01_00696
lcl|NW_015622504.1_cds_XP_016228448.1_778	gene-IR01_00697
lcl|NW_015622504.1_cds_XP_016228449.1_779	gene-IR01_00698
lcl|NW_015622504.1_cds_XP_016228450.1_780	gene-IR01_00699
lcl|NW_015622504.1_cds_XP_016228451.1_781	gene-IR01_00700
lcl|NW_015622504.1_cds_XP_016228452.1_782	gene-IR01_00701
lcl|NW_015622504.1_cds_XP_016228453.1_783	gene-IR01_00702
lcl|NW_015622504.1_cds_XP_016228454.1_784	gene-IR01_00703
lcl|NW_015622504.1_cds_XP_016228455.1_785	gene-IR01_00704
lcl|NW_015622504.1_cds_XP_016228456.1_786	gene-IR01_00705
lcl|NW_015622504.1_cds_XP_016228457.1_787	gene-IR01_00706
lcl|NW_015622504.1_cds_XP_016228459.1_789	gene-IR01_00707
lcl|NW_015622504.1_cds_XP_016228460.1_790	gene-IR01_00708
lcl|NW_015622504.1_cds_XP_016228461.1_791	gene-IR01_00709
lcl|NW_015622504.1_cds_XP_016228462.1_792	gene-IR01_00710
lcl|NW_015622504.1_cds_XP_016228463.1_793	gene-IR01_00711
lcl|NW_015622504.1_cds_XP_016228464.1_794	gene-IR01_00712
lcl|NW_015622504.1_cds_XP_016228465.1_795	gene-IR01_00713
lcl|NW_015622504.1_cds_XP_016228466.1_796	gene-IR01_00714
lcl|NW_015622504.1_cds_XP_016228467.1_797	gene-IR01_00715
lcl|NW_015622504.1_cds_XP_016228468.1_798	gene-IR01_00716
lcl|NW_015622504.1_cds_XP_016228469.1_799	gene-IR01_00717
lcl|NW_015622504.1_cds_XP_016228470.1_800	gene-IR01_00718
lcl|NW_015622504.1_cds_XP_016228471.1_801	gene-IR01_00719
lcl|NW_015622504.1_cds_XP_016228473.1_803	gene-IR01_00720
lcl|NW_015622504.1_cds_XP_016228474.1_804	gene-IR01_00721
lcl|NW_015622504.1_cds_XP_016228475.1_805	gene-IR01_00722
lcl|NW_015622504.1_cds_XP_016228476.1_806	gene-IR01_00723
lcl|NW_015622504.1_cds_XP_016228478.1_807	gene-IR01_00724
lcl|NW_015622504.1_cds_XP_016228477.1_808	gene-IR01_00725
lcl|NW_015622504.1_cds_XP_016228479.1_809	gene-IR01_00726
lcl|NW_015622504.1_cds_XP_016228480.1_810	gene-IR01_00727
lcl|NW_015622504.1_cds_XP_016228481.1_811	gene-IR01_00728
lcl|NW_015622504.1_cds_XP_016228482.1_812	gene-IR01_00729
lcl|NW_015622504.1_cds_XP_016228483.1_813	gene-IR01_00730
lcl|NW_015622504.1_cds_XP_016228484.1_814	gene-IR01_00731
lcl|NW_015622504.1_cds_XP_016228485.1_815	gene-IR01_00732
lcl|NW_015622504.1_cds_XP_016228486.1_816	gene-IR01_00733
lcl|NW_015622504.1_cds_XP_016228487.1_817	gene-IR01_00734
lcl|NW_015622504.1_cds_XP_016228488.1_818	gene-IR01_00735
lcl|NW_015622504.1_cds_XP_016228489.1_819	gene-IR01_00736
lcl|NW_015622504.1_cds_XP_016228490.1_820	gene-IR01_00737
lcl|NW_015622504.1_cds_XP_016228491.1_821	gene-IR01_00738
lcl|NW_015622504.1_cds_XP_016228492.1_822	gene-IR01_00739
lcl|NW_015622504.1_cds_XP_016228493.1_823	gene-IR01_00740
lcl|NW_015622504.1_cds_XP_016228495.1_825	gene-IR01_00741
lcl|NW_015622504.1_cds_XP_016228496.1_826	gene-IR01_00742
lcl|NW_015622504.1_cds_XP_016228497.1_827	gene-IR01_00743
lcl|NW_015622504.1_cds_XP_016228499.1_829	gene-IR01_00744
lcl|NW_015622504.1_cds_XP_016228500.1_830	gene-IR01_00745
lcl|NW_015622504.1_cds_XP_016228501.1_831	gene-IR01_00746
lcl|NW_015622504.1_cds_XP_016228502.1_832	gene-IR01_00747
lcl|NW_015622504.1_cds_XP_016228503.1_833	gene-IR01_00748
lcl|NW_015622504.1_cds_XP_016228504.1_834	gene-IR01_00749
lcl|NW_015622504.1_cds_XP_016228505.1_835	gene-IR01_00750
lcl|NW_015622504.1_cds_XP_016228506.1_836	gene-IR01_00751
lcl|NW_015622504.1_cds_XP_016228507.1_837	gene-IR01_00752
lcl|NW_015622504.1_cds_XP_016228508.1_838	gene-IR01_00753
lcl|NW_015622504.1_cds_XP_016228509.1_839	gene-IR01_00754
lcl|NW_015622504.1_cds_XP_016228510.1_840	gene-IR01_00755
