pretty_id	gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	protein_id.x	ips_ipr	ips_ipr_desc	ips_go	ips_pathway	protein_id.y	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
gene-IR01_00216	lcl|NW_015622504.1_cds_XP_016227907.1_237	520.825728339769	1.17309084898824	0.241915792068196	4.84917019661764	1.23979013839115e-06	5.69703565205871e-05	NW_015622504.1_cds_XP_016227907.1_237					NW_015622504.1_cds_XP_016227907.1_237	1182553.XP_007742355.1	1e-163	461	28MVK@1|root,2QUDU@2759|Eukaryota,38G2Q@33154|Opisthokonta,3NZZ8@4751|Fungi,3QNDU@4890|Ascomycota,20BXK@147545|Eurotiomycetes,3MS1G@451870|Chaetothyriomycetidae	4751|Fungi	S	Ca2+ regulator and membrane fusion protein Fig1		GO:0000003,GO:0000322,GO:0000323,GO:0000324,GO:0000746,GO:0000747,GO:0000753,GO:0000755,GO:0000767,GO:0000902,GO:0003006,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005937,GO:0008150,GO:0009277,GO:0009653,GO:0009987,GO:0016020,GO:0016021,GO:0016043,GO:0019953,GO:0022413,GO:0022414,GO:0030312,GO:0030427,GO:0031224,GO:0032220,GO:0032502,GO:0032505,GO:0032989,GO:0042995,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043332,GO:0044424,GO:0044425,GO:0044444,GO:0044463,GO:0044464,GO:0044703,GO:0044764,GO:0045026,GO:0048856,GO:0048869,GO:0051286,GO:0051704,GO:0061024,GO:0061025,GO:0071840,GO:0071944,GO:0120025,GO:0120038											Fig1
gene-IR01_00230	lcl|NW_015622504.1_cds_XP_016227922.1_252	2131.07611827503	1.98664653761064	0.295860936930349	6.71479837190652	1.88326445724908e-11	3.09543486848228e-09	NW_015622504.1_cds_XP_016227922.1_252					NW_015622504.1_cds_XP_016227922.1_252	5970.XP_009158898.1	1.17e-202	610	29U97@1|root,2RXI4@2759|Eukaryota,39509@33154|Opisthokonta,3NX2Y@4751|Fungi,3QJE1@4890|Ascomycota,20F69@147545|Eurotiomycetes,3MPQ6@451870|Chaetothyriomycetidae	4751|Fungi	S	Frequency clock protein													FRQ
gene-IR01_00231	lcl|NW_015622504.1_cds_XP_016227923.1_253	790.612173699857	1.72303084856173	0.456187080570559	3.77702684259869	0.00015871163222806	0.00322211002530459	NW_015622504.1_cds_XP_016227923.1_253					NW_015622504.1_cds_XP_016227923.1_253	43228.XP_007731428.1	0	905	COG2057@1|root,KOG3822@2759|Eukaryota,38C4R@33154|Opisthokonta,3NXV8@4751|Fungi,3QPTB@4890|Ascomycota,20E3Y@147545|Eurotiomycetes,3MU5H@451870|Chaetothyriomycetidae	4751|Fungi	C	Key enzyme for ketone body catabolism. Transfers the CoA moiety from succinate to acetoacetate. Formation of the enzyme-CoA intermediate proceeds via an unstable anhydride species formed between the carboxylate groups of the enzyme and substrate			2.8.3.5	ko:K01027	ko00072,ko00280,ko00650,map00072,map00280,map00650		R00410	RC00014	ko00000,ko00001,ko01000				CoA_trans
gene-IR01_00232	lcl|NW_015622504.1_cds_XP_016227924.1_254	1989.06311443937	0.991255794263993	0.266052834047734	3.72578551103179	0.000194707921822912	0.00371466207102775	NW_015622504.1_cds_XP_016227924.1_254					NW_015622504.1_cds_XP_016227924.1_254	470704.XP_007756486.1	4.04e-104	354	2CMI8@1|root,2QQEE@2759|Eukaryota,3AUPD@33154|Opisthokonta,3P8FQ@4751|Fungi,3QYTN@4890|Ascomycota,20GMY@147545|Eurotiomycetes,3MVPP@451870|Chaetothyriomycetidae	4751|Fungi	A	response to estrogen													RRM_1
gene-IR01_00235	lcl|NW_015622504.1_cds_XP_016227927.1_257	367.808490007212	0.874495756273147	0.294849406193828	2.96590645225269	0.00301792271094573	0.029716803468264	NW_015622504.1_cds_XP_016227927.1_257					NW_015622504.1_cds_XP_016227927.1_257	1182553.XP_007741932.1	2.39e-178	504	COG1893@1|root,2QT3Y@2759|Eukaryota,39UFF@33154|Opisthokonta,3NZBB@4751|Fungi,3QJEU@4890|Ascomycota,20MF3@147545|Eurotiomycetes,3MW8K@451870|Chaetothyriomycetidae	4751|Fungi	E	Catalyzes the NADPH-dependent reduction of ketopantoate into pantoic acid			1.1.1.169	ko:K00077	ko00770,ko01100,ko01110,map00770,map01100,map01110	M00119	R02472	RC00726	ko00000,ko00001,ko00002,ko01000				ApbA,ApbA_C
gene-IR01_00236	lcl|NW_015622504.1_cds_XP_016227928.1_258	570.144998796977	-0.948381933475507	0.272250248136324	-3.48349336673745	0.000494915385432946	0.00738227190103908	NW_015622504.1_cds_XP_016227928.1_258					NW_015622504.1_cds_XP_016227928.1_258	43229.XP_007722122.1	0	1309	KOG2632@1|root,KOG3566@1|root,KOG2632@2759|Eukaryota,KOG3566@2759|Eukaryota,38BKS@33154|Opisthokonta,3NX1D@4751|Fungi,3QMBM@4890|Ascomycota,20CYT@147545|Eurotiomycetes,3MSGD@451870|Chaetothyriomycetidae	4751|Fungi	O	Gaa1-like, GPI transamidase component	GAA1	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0006464,GO:0006497,GO:0006505,GO:0006506,GO:0006629,GO:0006643,GO:0006644,GO:0006650,GO:0006661,GO:0006664,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008610,GO:0008654,GO:0009058,GO:0009059,GO:0009247,GO:0009987,GO:0012505,GO:0016020,GO:0016021,GO:0016255,GO:0019538,GO:0019637,GO:0030176,GO:0031224,GO:0031227,GO:0031984,GO:0032991,GO:0034645,GO:0036211,GO:0042157,GO:0042158,GO:0042175,GO:0042765,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0045017,GO:0046467,GO:0046474,GO:0046486,GO:0046488,GO:0071704,GO:0090407,GO:0098796,GO:0098827,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576,GO:1902494,GO:1903509		ko:K05289	ko00563,ko01100,map00563,map01100				ko00000,ko00001				Gaa1,Rhomboid
gene-IR01_00241	lcl|NW_015622504.1_cds_XP_016227933.1_263	100.065277340388	0.829438753022911	0.283778173745656	2.92284195812155	0.00346852520163931	0.0329440764553452	NW_015622504.1_cds_XP_016227933.1_263					NW_015622504.1_cds_XP_016227933.1_263	5970.XP_009159117.1	1.04e-81	251	2E60E@1|root,2SCS2@2759|Eukaryota,38UTZ@33154|Opisthokonta,3P29U@4751|Fungi,3QQPA@4890|Ascomycota,20BAS@147545|Eurotiomycetes,3MT06@451870|Chaetothyriomycetidae	4751|Fungi	S	DASH complex subunit Spc34													DASH_Spc34
gene-IR01_00248	lcl|NW_015622504.1_cds_XP_016227940.1_270	159.717104254078	-1.08015130934806	0.365762633617617	-2.95314832645614	0.0031455078307185	0.0304814687405341	NW_015622504.1_cds_XP_016227940.1_270					NW_015622504.1_cds_XP_016227940.1_270	470704.XP_007756533.1	4.05e-190	546	KOG2582@1|root,KOG2582@2759|Eukaryota,38I36@33154|Opisthokonta,3P2WG@4751|Fungi,3QP7G@4890|Ascomycota,20F95@147545|Eurotiomycetes,3MQ83@451870|Chaetothyriomycetidae	4751|Fungi	OT	subunit 3		GO:0000003,GO:0000338,GO:0000909,GO:0003006,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006464,GO:0006508,GO:0006511,GO:0006807,GO:0007275,GO:0008150,GO:0008152,GO:0008180,GO:0009056,GO:0009057,GO:0009987,GO:0019538,GO:0019941,GO:0019953,GO:0022414,GO:0030163,GO:0030582,GO:0030584,GO:0032501,GO:0032502,GO:0032991,GO:0036211,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0044703,GO:0048608,GO:0048731,GO:0048856,GO:0051603,GO:0051704,GO:0061458,GO:0070646,GO:0070647,GO:0070791,GO:0071704,GO:0075259,GO:1901564,GO:1901565,GO:1901575		ko:K12177					ko00000,ko04121				PCI
gene-IR01_00255	lcl|NW_015622504.1_cds_XP_016227947.1_277	411.622821295452	0.908865289300839	0.244139313220363	3.72273222740037	0.00019707850140601	0.00372874176542355	NW_015622504.1_cds_XP_016227947.1_277					NW_015622504.1_cds_XP_016227947.1_277	43228.XP_007731367.1	0	1778	COG5101@1|root,KOG2020@2759|Eukaryota,38B54@33154|Opisthokonta,3NUW4@4751|Fungi,3QMQA@4890|Ascomycota,20DR8@147545|Eurotiomycetes,3MW4E@451870|Chaetothyriomycetidae	4751|Fungi	UY	Exportin 1-like protein	MSN5	GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0003676,GO:0003723,GO:0005049,GO:0005488,GO:0005515,GO:0005525,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005643,GO:0005737,GO:0006403,GO:0006405,GO:0006409,GO:0006611,GO:0006810,GO:0006886,GO:0006913,GO:0008104,GO:0008150,GO:0012505,GO:0015031,GO:0015833,GO:0015931,GO:0016020,GO:0016021,GO:0017076,GO:0019001,GO:0031074,GO:0031224,GO:0031503,GO:0031967,GO:0031975,GO:0032386,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0032879,GO:0032880,GO:0032991,GO:0033036,GO:0033157,GO:0034613,GO:0035639,GO:0036094,GO:0042565,GO:0042886,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044428,GO:0044446,GO:0044464,GO:0045184,GO:0046822,GO:0046825,GO:0046907,GO:0050657,GO:0050658,GO:0050789,GO:0051031,GO:0051049,GO:0051168,GO:0051169,GO:0051170,GO:0051179,GO:0051223,GO:0051234,GO:0051236,GO:0051641,GO:0051649,GO:0060341,GO:0061608,GO:0065007,GO:0070201,GO:0070727,GO:0071166,GO:0071426,GO:0071431,GO:0071528,GO:0071702,GO:0071705,GO:0090087,GO:0097064,GO:0097159,GO:0097367,GO:0140104,GO:0140142,GO:1901265,GO:1901363,GO:1903827		ko:K14289	ko03013,map03013				ko00000,ko00001,ko03016,ko03036				IBN_N,Xpo1
gene-IR01_00282	lcl|NW_015622504.1_cds_XP_016227980.1_310	62.4138742939911	-0.956782995036632	0.317899251789664	-3.00970508628212	0.00261501466652381	0.026481671036468	NW_015622504.1_cds_XP_016227980.1_310					NW_015622504.1_cds_XP_016227980.1_310	470704.XP_007756184.1	1.31e-142	407	COG1028@1|root,KOG0725@2759|Eukaryota,3949X@33154|Opisthokonta,3NW0W@4751|Fungi,3QN3S@4890|Ascomycota,20GA7@147545|Eurotiomycetes,3MVAY@451870|Chaetothyriomycetidae	4751|Fungi	Q	alcohol dehydrogenase													adh_short_C2
gene-IR01_00295	lcl|NW_015622504.1_cds_XP_016227993.1_323	1286.47055364486	-2.1725643767412	0.373083814601701	-5.82326086448055	5.77103686675682e-09	5.80294730590242e-07	NW_015622504.1_cds_XP_016227993.1_323					NW_015622504.1_cds_XP_016227993.1_323	86049.XP_008723414.1	3.58e-232	656	KOG1339@1|root,KOG1339@2759|Eukaryota,38H0T@33154|Opisthokonta,3NXPH@4751|Fungi,3QPMT@4890|Ascomycota,20DRC@147545|Eurotiomycetes,3MS0W@451870|Chaetothyriomycetidae	4751|Fungi	O	Belongs to the peptidase A1 family		GO:0003674,GO:0003824,GO:0004175,GO:0004190,GO:0005575,GO:0005576,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0005886,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0009056,GO:0009057,GO:0009277,GO:0009897,GO:0009986,GO:0009987,GO:0012505,GO:0016020,GO:0016043,GO:0016787,GO:0019538,GO:0030163,GO:0030312,GO:0031224,GO:0031225,GO:0031226,GO:0031233,GO:0031362,GO:0031505,GO:0031984,GO:0042175,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044238,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044459,GO:0044464,GO:0045229,GO:0046658,GO:0070001,GO:0070011,GO:0071554,GO:0071555,GO:0071704,GO:0071840,GO:0071852,GO:0071944,GO:0098552,GO:0098827,GO:0140096,GO:1901564,GO:1901565,GO:1901575											Asp
gene-IR01_00301	lcl|NW_015622504.1_cds_XP_016227999.1_329	4423.13254457917	1.55827944519484	0.380560292389547	4.09469793974135	4.22719138138803e-05	0.00111511743014579	NW_015622504.1_cds_XP_016227999.1_329					NW_015622504.1_cds_XP_016227999.1_329																				
gene-IR01_00304	lcl|NW_015622504.1_cds_XP_016228002.1_332	428.918506989826	-0.518158114455348	0.186037885633699	-2.78522900155714	0.00534899313023921	0.0446436619508292	NW_015622504.1_cds_XP_016228002.1_332					NW_015622504.1_cds_XP_016228002.1_332	1182553.XP_007748646.1	1.69e-127	366	COG1143@1|root,KOG3256@2759|Eukaryota,38HK4@33154|Opisthokonta,3NVE7@4751|Fungi,3QMB8@4890|Ascomycota,20D99@147545|Eurotiomycetes,3MSJP@451870|Chaetothyriomycetidae	4751|Fungi	C	NADH-ubiquinone oxidoreductase 23 kDa subunit, mitochondrial	NdufS8	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	1.6.5.3,1.6.99.3	ko:K03941	ko00190,ko01100,ko04714,ko04723,ko04932,ko05010,ko05012,ko05016,map00190,map01100,map04714,map04723,map04932,map05010,map05012,map05016	M00143	R11945	RC00061	ko00000,ko00001,ko00002,ko01000	3.D.1.6			Fer4
gene-IR01_00308	lcl|NW_015622504.1_cds_XP_016228007.1_337	656.867618316515	-0.759045152986328	0.275579065573	-2.75436434697272	0.00588062622306896	0.0476866340878277	NW_015622504.1_cds_XP_016228007.1_337					NW_015622504.1_cds_XP_016228007.1_337	1182553.XP_007748630.1	2.91e-232	640	COG0003@1|root,KOG2825@2759|Eukaryota,38BC4@33154|Opisthokonta,3NX42@4751|Fungi,3QKBH@4890|Ascomycota,20ATQ@147545|Eurotiomycetes,3MU2U@451870|Chaetothyriomycetidae	4751|Fungi	P	ATPase required for the post-translational delivery of tail-anchored (TA) proteins to the endoplasmic reticulum. Recognizes and selectively binds the transmembrane domain of TA proteins in the cytosol. This complex then targets to the endoplasmic reticulum by membrane-bound receptors, where the tail- anchored protein is released for insertion. This process is regulated by ATP binding and hydrolysis. ATP binding drives the homodimer towards the closed dimer state, facilitating recognition of newly synthesized TA membrane proteins. ATP hydrolysis is required for insertion. Subsequently, the homodimer reverts towards the open dimer state, lowering its affinity for the membrane-bound receptor, and returning it to the cytosol to initiate a new round of targeting	GET3	GO:0000749,GO:0000750,GO:0003674,GO:0003824,GO:0005085,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005829,GO:0006457,GO:0006605,GO:0006612,GO:0006620,GO:0006810,GO:0006886,GO:0006890,GO:0006950,GO:0006996,GO:0007029,GO:0007154,GO:0007165,GO:0007186,GO:0008104,GO:0008150,GO:0009266,GO:0009408,GO:0009628,GO:0009987,GO:0010033,GO:0010035,GO:0010038,GO:0010256,GO:0012505,GO:0015031,GO:0015833,GO:0016043,GO:0016192,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019236,GO:0019899,GO:0023052,GO:0031136,GO:0031137,GO:0031139,GO:0032005,GO:0032991,GO:0033036,GO:0033365,GO:0034613,GO:0042221,GO:0042802,GO:0042886,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043529,GO:0043900,GO:0043902,GO:0044422,GO:0044424,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0045047,GO:0045048,GO:0045184,GO:0046907,GO:0046999,GO:0048193,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0050896,GO:0051020,GO:0051082,GO:0051179,GO:0051205,GO:0051234,GO:0051641,GO:0051649,GO:0051716,GO:0061024,GO:0061077,GO:0065007,GO:0065009,GO:0070727,GO:0070887,GO:0070972,GO:0071310,GO:0071444,GO:0071702,GO:0071705,GO:0071840,GO:0072594,GO:0072599,GO:0072657,GO:0090150,GO:0098772,GO:1990507,GO:2000241,GO:2000243	3.6.3.16	ko:K01551					ko00000,ko01000,ko02000	3.A.19.1,3.A.21.1,3.A.4.1		iMM904.YDL100C,iND750.YDL100C	ArsA_ATPase
gene-IR01_00309	lcl|NW_015622504.1_cds_XP_016228008.1_338	122.320026249213	-1.4089666016684	0.260476905666021	-5.40918051090084	6.3313789797141e-08	5.05741085416975e-06	NW_015622504.1_cds_XP_016228008.1_338					NW_015622504.1_cds_XP_016228008.1_338	1182553.XP_007749030.1	0.000491	52.4	2F422@1|root,2T51U@2759|Eukaryota,38YVH@33154|Opisthokonta,3PYG8@4751|Fungi,3RHJV@4890|Ascomycota,20NE1@147545|Eurotiomycetes,3MXDS@451870|Chaetothyriomycetidae	4751|Fungi															
gene-IR01_00311	lcl|NW_015622504.1_cds_XP_016228010.1_340	1969.01708879144	-1.49208700456458	0.503333184486955	-2.96441214398659	0.00303261823881921	0.0297773560937062	NW_015622504.1_cds_XP_016228010.1_340					NW_015622504.1_cds_XP_016228010.1_340	1182553.XP_007741776.1	3.41e-170	477	COG0638@1|root,KOG0182@2759|Eukaryota,38C7B@33154|Opisthokonta,3NUBK@4751|Fungi,3QKNB@4890|Ascomycota,20FKW@147545|Eurotiomycetes,3MQBN@451870|Chaetothyriomycetidae	4751|Fungi	O	proteasome subunit alpha	SCL1	GO:0000502,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005739,GO:0005829,GO:0005839,GO:0006508,GO:0006511,GO:0006807,GO:0007088,GO:0007346,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009896,GO:0009987,GO:0010498,GO:0010499,GO:0010564,GO:0010638,GO:0010965,GO:0012505,GO:0016020,GO:0019538,GO:0019773,GO:0019941,GO:0030071,GO:0030163,GO:0031331,GO:0031597,GO:0032270,GO:0032436,GO:0032991,GO:0033043,GO:0033044,GO:0033045,GO:0033047,GO:0034515,GO:0042175,GO:0043161,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044424,GO:0044444,GO:0044445,GO:0044464,GO:0045732,GO:0045787,GO:0045840,GO:0045842,GO:0045862,GO:0045931,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051128,GO:0051130,GO:0051247,GO:0051603,GO:0051726,GO:0051781,GO:0051783,GO:0051785,GO:0051983,GO:0051984,GO:0062033,GO:0065007,GO:0071704,GO:0090068,GO:1901564,GO:1901565,GO:1901575,GO:1901800,GO:1901970,GO:1901987,GO:1901989,GO:1901990,GO:1901992,GO:1902099,GO:1902101,GO:1902494,GO:1903052,GO:1903364,GO:1905368,GO:1905369,GO:1905818,GO:1905820,GO:2001252	3.4.25.1	ko:K02730	ko03050,map03050	M00337,M00340			ko00000,ko00001,ko00002,ko01000,ko01002,ko03051				Proteasome,Proteasome_A_N
gene-IR01_00312	lcl|NW_015622504.1_cds_XP_016228011.1_341	285.355227239789	-2.27399113603438	0.518255665836889	-4.38777863115553	1.14514241075014e-05	0.000377896995547546	NW_015622504.1_cds_XP_016228011.1_341					NW_015622504.1_cds_XP_016228011.1_341	470704.XP_007756205.1	2.67e-34	137	KOG4829@1|root,KOG4829@2759|Eukaryota,3A27Z@33154|Opisthokonta,3P3BJ@4751|Fungi,3QUA2@4890|Ascomycota,20HMC@147545|Eurotiomycetes,3MTD5@451870|Chaetothyriomycetidae	4751|Fungi	S	Uncharacterised conserved protein (DUF2373)													DUF2373
gene-IR01_00326	lcl|NW_015622504.1_cds_XP_016228027.1_357	196.237493754999	1.04116574317907	0.339091005594951	3.0704611033616	0.00213728523124038	0.0229489659188587	NW_015622504.1_cds_XP_016228027.1_357					NW_015622504.1_cds_XP_016228027.1_357	43229.XP_007719938.1	0	1973	COG5098@1|root,KOG0414@2759|Eukaryota,38EKE@33154|Opisthokonta,3NURB@4751|Fungi,3QPY4@4890|Ascomycota,20ADP@147545|Eurotiomycetes,3MQMH@451870|Chaetothyriomycetidae	4751|Fungi	BD	Regulatory subunit of the condensin complex, a complex required for conversion of interphase chromatin into mitotic-like condense chromosomes. The condensin complex probably introduces positive supercoils into relaxed DNA in the presence of type I topoisomerases and converts nicked DNA into positive knotted forms in the presence of type II topoisomerases	cnd1	GO:0000003,GO:0000070,GO:0000228,GO:0000278,GO:0000280,GO:0000775,GO:0000776,GO:0000777,GO:0000778,GO:0000779,GO:0000780,GO:0000785,GO:0000793,GO:0000794,GO:0000796,GO:0000799,GO:0000819,GO:0003674,GO:0003682,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005694,GO:0005730,GO:0005737,GO:0006139,GO:0006259,GO:0006323,GO:0006325,GO:0006342,GO:0006355,GO:0006725,GO:0006807,GO:0006996,GO:0007049,GO:0007059,GO:0007076,GO:0007127,GO:0007129,GO:0007130,GO:0008150,GO:0008152,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010032,GO:0010468,GO:0010556,GO:0010558,GO:0010564,GO:0010605,GO:0010629,GO:0010948,GO:0016043,GO:0016458,GO:0019219,GO:0019222,GO:0022402,GO:0022414,GO:0022607,GO:0030261,GO:0030466,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031974,GO:0031981,GO:0032991,GO:0034641,GO:0035327,GO:0040029,GO:0042393,GO:0043007,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043570,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044446,GO:0044454,GO:0044464,GO:0044815,GO:0045132,GO:0045143,GO:0045786,GO:0045814,GO:0045892,GO:0045934,GO:0046483,GO:0048285,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0051276,GO:0051304,GO:0051307,GO:0051321,GO:0051445,GO:0051447,GO:0051726,GO:0060255,GO:0061982,GO:0065007,GO:0070013,GO:0070058,GO:0070192,GO:0070193,GO:0071103,GO:0071704,GO:0071840,GO:0080090,GO:0090304,GO:0098687,GO:0098813,GO:0140013,GO:0140014,GO:1901360,GO:1902679,GO:1903046,GO:1903047,GO:1903341,GO:1903342,GO:1903506,GO:1903507,GO:2000112,GO:2000113,GO:2000241,GO:2000242,GO:2001141		ko:K06677	ko04111,map04111				ko00000,ko00001,ko03036				Cnd1,Cnd1_N
gene-IR01_00332	lcl|NW_015622504.1_cds_XP_016228033.1_363	41.7645318871503	-1.53791645665911	0.490488891961867	-3.13547662722334	0.0017157509978625	0.0190696017928879	NW_015622504.1_cds_XP_016228033.1_363					NW_015622504.1_cds_XP_016228033.1_363	5970.XP_009158894.1	2.67e-135	395	COG0546@1|root,2QR7R@2759|Eukaryota,3A0JM@33154|Opisthokonta,3P1ZB@4751|Fungi,3QSZB@4890|Ascomycota,20BVX@147545|Eurotiomycetes,3MU5S@451870|Chaetothyriomycetidae	4751|Fungi	S	haloacid dehalogenase-like hydrolase		GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464											HAD_2,Hydrolase,Hydrolase_like
gene-IR01_00337	lcl|NW_015622504.1_cds_XP_016228038.1_368	3504.1576311055	0.765785929782683	0.265731601374247	2.88180226146373	0.00395407787750293	0.0359144565558104	NW_015622504.1_cds_XP_016228038.1_368					NW_015622504.1_cds_XP_016228038.1_368	293227.XP_008712295.1	6.03e-64	198	KOG1744@1|root,KOG1744@2759|Eukaryota,3A1HW@33154|Opisthokonta,3P1WK@4751|Fungi,3QUD3@4890|Ascomycota,20GR6@147545|Eurotiomycetes,3MSQJ@451870|Chaetothyriomycetidae	4751|Fungi	B	Histone H2B	HTB1	GO:0000122,GO:0000228,GO:0000785,GO:0000786,GO:0000788,GO:0000790,GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005657,GO:0005694,GO:0006139,GO:0006259,GO:0006281,GO:0006301,GO:0006325,GO:0006333,GO:0006355,GO:0006357,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0008150,GO:0008152,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0016043,GO:0019219,GO:0019222,GO:0031298,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031974,GO:0031981,GO:0032991,GO:0032993,GO:0033554,GO:0034641,GO:0035861,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043596,GO:0044237,GO:0044238,GO:0044260,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044446,GO:0044454,GO:0044464,GO:0044815,GO:0045892,GO:0045934,GO:0046483,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0051276,GO:0051716,GO:0060255,GO:0065007,GO:0070013,GO:0071704,GO:0071840,GO:0080090,GO:0090304,GO:0090734,GO:0097159,GO:1901360,GO:1901363,GO:1902679,GO:1903506,GO:1903507,GO:2000112,GO:2000113,GO:2001141		ko:K11252	ko05034,ko05203,ko05322,map05034,map05203,map05322				ko00000,ko00001,ko03036,ko04147				Histone
